EntityName,EntityTypeName,lat,lon
Odder Lægehus v/Hanne Højtorp Sørensen                      ,General Practitoner,55.9709013921685,10.1546177250977
Odder Lægehus v/Kirsten Laursen                             ,General Practitoner,55.9709013921235,10.1546177299033
Odder Lægehus v/Lars Faldborg                               ,General Practitoner,55.9709013921085,10.1546177315052
Odder Lægehus v/Mette Rimmen                                ,General Practitoner,55.9709013920485,10.1546177379126
Odder Lægehus v/Rikke Kristoffersen                         ,General Practitoner,55.970901392026,10.1546177403154
Odder Lægehus v/Esben Sommer Nielsen                        ,General Practitoner,55.9709013920035,10.1546177427182
Familielægerne Odder                                        ,General Practitoner,55.9709013919435,10.1546177491257
Lægeklinikken i Odder                                       ,General Practitoner,55.970901391861,10.1546177579359
"Hasle Lægehus, Thomas Otbo                                  ",General Practitoner,56.1706310794026,10.1606517925256
Hasle Lægehus                                               ,General Practitoner,56.1706310792363,10.1606518102375
Lægerne Sønderhøj                                           ,General Practitoner,56.1211768006224,10.1597242603754
Lægerne ved Hasle Torv                                      ,General Practitoner,56.1669107456202,10.1611705574322
Viby Lægehus                                                ,General Practitoner,56.1288461715124,10.1610429981013
Lægerne Bjerre og Ingvardsen                                ,General Practitoner,56.1288461712554,10.1610430254444
Familielægerne √Öbyhøj                                       ,General Practitoner,56.1550425989671,10.1619586835019
Læge Inta Andersen                                          ,General Practitoner,56.1550425984905,10.1619587342015
Aarhus Viby Apotek                                          ,Pharmacy,56.129735197429,10.1615108467984
√Öbyhøj Lægehus                                              ,General Practitoner,56.1553296589369,10.1634989232423
Læge Asger Dalmose                                          ,General Practitoner,56.1564582694245,10.1647727507482
Aarhus √Öbyhøj Apotek                                        ,Pharmacy,56.1564582693487,10.1647727587961
Læge Elisabeth Møller-Hansen                                ,General Practitoner,56.159866133916,10.1659485855723
Lægerne Viby Midtpunkt                                      ,General Practitoner,56.1299430670833,10.1651617245959
Mårslet Lægehus                                             ,General Practitoner,56.0679637127795,10.1639307632979
Regionsapoteket Midtjylland                                 ,Hospital,56.1866959275157,10.1710106712908
Aarhus Universitetshospital                                 ,Hospital,56.1919092105188,10.1721173118504
"Institut for Retsmedicin, Aarhus                            ",Hospital,56.1919091973475,10.1721187013791
Skelund Lægeklinik                                          ,General Practitoner,56.7605412180254,10.1905770890983
Regionsklinik Skelund                                       ,General Practitoner,56.760541218002,10.1905770915512
Familielægerne i Holme                                      ,General Practitoner,56.1175246062737,10.1736381990461
Lægerne Frydenlund                                          ,General Practitoner,56.1705827998683,10.176433593275
Alment Praktiserende Læge Betina Sjøberg Wolff              ,General Practitoner,56.1217310579607,10.1755199584966
Læge Kirsten Slemming                                       ,General Practitoner,56.1217310579148,10.175519963321
Lægerne Slemming og Wollf                                   ,General Practitoner,56.1217310578689,10.1755199681453
Lægehuset Kirkedammen                                       ,General Practitoner,56.1400722062302,10.1776891405854
Marselisborg Apotek                                         ,Pharmacy,56.1193518695163,10.1804960968223
Langenæs lægehus                                            ,General Practitoner,56.1448499549746,10.1817171522614
Lægerne Fuglesangs All√©                                     ,General Practitoner,56.171377479423,10.1838023292198
Lægeklinikken i Havndal Sundhedshus                         ,General Practitoner,56.6537828029264,10.199916468586
RehabiliteringsCenter for Muskelsvind                       ,Hospital,56.1403501850619,10.1866707826051
AROS Privathospital                                         ,Hospital,56.1954649611764,10.1886130695317
Lægekonsulent L.Mattes                                      ,General Practitoner,56.1954649608822,10.1886131001442
Lægerne Skejbyparken                                        ,General Practitoner,56.1950494863375,10.1886849646868
Læge Karen Kjær Larsen                                      ,General Practitoner,56.1407547038225,10.1871111695061
Marselislægerne                                             ,General Practitoner,56.1407547037993,10.1871111719195
Lægerne Magnus                                              ,General Practitoner,56.1407547474999,10.1871112996023
Højbjerg lægepraksis                                        ,General Practitoner,56.1142833006623,10.1866694364389
Institute for Cure                                          ,General Practitoner,56.1522833673905,10.1880225096491
Læge Camilla Rostgaard Berthelsen                           ,General Practitoner,56.1413523424415,10.1880444998232
